content_rating,genres,runtime,budget,gross,num_voted_users,num_critic_for_reviews,num_user_for_reviews,imdb_score,aspect_ratio,cast_total_facebook_likes
R,Crime,131,19000000,21483154,98741,252,236,7.6,2.35,1985
R,Crime,113,38000000,40137776,186977,253,529,7.6,1.85,8362
R,Crime,105,20000000,80050171,186982,253,491,6.9,1.85,2288
R,Crime,105,20000000,80050171,186984,253,491,6.9,1.85,2287
R,Crime,106,88000000,78747585,89770,253,342,5.6,2.35,35367
R,Crime,95,8500000,131175,30219,256,200,5.6,2.35,1885
R,Crime,136,126000000,35799026,263329,257,899,6.9,2.35,34839
R,Crime,136,126000000,35799026,263336,257,899,6.9,2.35,34838
R,Crime,89,80000000,38542418,151424,258,252,6.3,2.35,18132
R,Crime,102,42000000,18600911,125198,258,153,6.6,2.35,362
R,Crime,123,40000000,15962471,79892,260,619,6.4,1.85,7243
R,Crime,100,30000000,22525921,60596,260,158,5.9,2.35,32094
R,Crime,108,60000000,114195633,193770,261,2003,6.5,1.85,7273
R,Crime,129,29000000,255950375,223127,261,420,7.7,1.85,3389
R,Crime,92,70000000,55942830,138582,261,423,6.3,2.35,5178
R,Crime,92,8000000,58401464,276746,262,264,7.1,1.85,16982
R,Crime,123,9000000,24530513,66610,263,429,8,1.85,1633
R,Crime,79,30000000,31743332,111117,263,245,7.1,1.85,1594
R,Crime,119,110000000,129995817,154621,263,258,6.3,2.35,22622
R,Crime,112,18000000,3707794,31359,263,156,6.7,2.35,5671
R,Crime,133,142000000,160201106,169914,264,1185,6.1,2.35,2538
R,Crime,112,145000000,102176165,117927,264,501,5.2,2.35,9131
R,Crime,124,10000000,46377022,75306,264,266,7.3,2.35,1898
R,Crime,92,14000000,49122319,47169,264,162,5.9,2.35,2348
R,Crime,92,14000000,49122319,47169,264,162,5.9,2.35,2348
R,Crime,110,80000000,130313314,168172,265,380,6.5,1.85,44798
R,Crime,116,100000000,119219978,189806,265,316,6.7,2.35,20233
R,Crime,138,137000000,132122995,212106,267,1445,5.7,1.85,1814
R,Crime,170,110000000,102608827,264318,267,799,7.5,2.35,34582
R,Crime,114,37000000,33037754,75864,267,197,6,2.35,19904
R,Crime,123,120000000,108521835,40123,267,297,7.1,2.35,13752
R,Crime,132,30000000,100422786,482064,268,1106,8.1,2.35,28830
R,Crime,121,75000000,83077470,183247,269,440,7.1,1.85,14165
R,Crime,108,30000000,20981633,78256,270,492,5.9,2.35,2351
R,Crime,143,140000000,305388685,809474,271,2113,8.1,2.35,48184
R,Crime,143,50000000,2175312,131227,272,346,6.3,2.35,28176
R,Crime,105,80000000,23219748,84508,272,308,5.6,2.35,1099
R,Crime,80,10000000,33583175,104089,273,319,6.3,2.35,5628
R,Crime,122,38600000,6594136,24557,273,111,6.5,2.35,943
R,Crime,96,35000000,10139254,190990,274,915,7.3,1.85,24640
R,Crime,96,15500000,23213577,198111,275,365,7.2,1.85,19894
R,Crime,102,13000000,44134898,72803,275,171,7.3,1.85,20330
R,Crime,123,160000000,46978995,111609,275,781,7.3,2.35,5505
R,Crime,119,40000000,25335935,242599,276,1594,8,2.35,2853
R,Crime,123,110000000,115802596,182661,276,681,5.2,2.35,14017
R,Crime,104,80000000,79363785,139423,276,698,5.5,2.35,22194
R,Crime,104,80000000,79363785,139426,276,698,5.5,2.35,22194
R,Crime,91,21000000,958319,39764,276,148,6.7,2.35,34705
R,Crime,103,5000000,21501098,115813,276,216,7.4,1.85,8375
R,Crime,100,4500000,12574715,112138,278,237,7.3,2.35,4198
R,Crime,121,50000000,79948113,186879,279,791,6.2,2.35,13421
R,Crime,120,38000000,58700247,95367,279,260,6.9,2.35,36062
R,Crime,94,9800000,56437947,85333,280,421,7.3,1.85,486
R,Crime,146,100000000,78616689,238747,281,2153,7.1,1.85,6217
R,Crime,80,31000000,84961,149414,283,841,7.9,2.35,6229
R,Crime,80,31000000,84961,149414,283,841,7.9,2.35,6229
R,Crime,117,117000000,76418654,148280,283,348,6.3,2.35,12731
R,Crime,129,40000000,31836745,81298,283,341,6.9,2.35,15595
R,Crime,110,70000000,42272747,78635,284,1040,5.6,1.85,5609
R,Crime,120,165000000,102315545,58137,286,520,5.5,2.35,3233
R,Crime,120,15000000,128067808,217740,287,1641,7.9,2.35,129
R,Crime,115,150000000,82161969,142440,287,505,6.3,2.35,31523
R,Crime,115,16000000,15045676,76303,287,376,5.6,2.35,2466
R,Crime,96,57000000,51774002,87745,287,331,4.3,2.35,16121
R,Crime,109,60000000,55092830,195043,288,329,6.1,1.85,15608
R,Crime,130,30000000,4463292,34488,288,136,6.9,2.35,2452
R,Crime,134,110000000,214948780,405973,289,1055,7.5,2.35,20952
R,Crime,95,20000000,14291570,82082,289,236,6.1,2.35,1414
R,Crime,122,100000000,24985612,71782,289,161,7,1.85,28328
R,Crime,104,75000000,157299717,452928,290,1401,7.4,2.35,21397
R,Crime,121,139000000,403706375,544665,291,2012,7.3,1.85,40484
R,Crime,153,28000000,119518352,188637,291,815,7.9,2.39,1383
R,Crime,100,42000000,37652565,91151,291,283,5.4,2.35,15369
R,Crime,123,40000000,7689458,126307,292,210,6.8,1.85,11769
R,Crime,104,20000000,33422556,99236,293,321,7.5,1.85,33903
R,Crime,124,68000000,300523113,184637,293,498,4.9,2.35,52547
R,Crime,106,75000000,94999143,245152,294,1344,7.2,2.35,33645
R,Crime,172,94000000,340478898,1100446,294,2417,8.7,2.35,23052
R,Documentary,174,125000000,217536138,314253,294,1966,6.6,2.35,16008
R,Documentary,157,150000000,289994397,385670,295,1896,7.6,2.35,53413
R,Documentary,171,93000000,313837577,1238746,297,5060,8.8,2.35,22342
R,Documentary,136,70000000,52474616,84118,297,245,6.3,2.35,1579
R,Documentary,113,34000000,102413606,310903,297,524,6.8,2.35,1783
R,Documentary,146,150000000,133375846,207839,298,435,6.7,2.35,16948
R,Documentary,125,40000000,26616999,92461,298,347,5.9,2.35,1300
R,Documentary,87,75000000,183132370,259083,299,763,7.4,2.35,3086
R,Documentary,130,50000000,296623634,220758,299,919,4.6,2.35,64040
R,Documentary,135,200000000,373377893,411164,300,1303,7.3,2.35,43388
R,Documentary,169,300000000,309404152,471220,302,1238,7.1,2.35,48350
R,Documentary,132,30000000,116631310,87665,304,323,7.2,1.85,20035
R,Documentary,134,60000000,37479778,124222,306,259,7.4,2.35,24458
R,Documentary,116,200000000,90755643,222403,306,453,6.6,2.35,16149
R,Documentary,135,65000000,43982842,125109,308,593,6.7,2.35,2370
R,Documentary,135,65000000,43982842,125114,308,593,6.7,2.35,2369
R,Documentary,92,65000000,19059018,65709,308,194,5.1,2.35,3165
R,Documentary,93,25000000,145000989,483756,309,974,7.9,2.35,16461
R,Documentary,101,5000000,18656400,86077,309,195,7.5,1.85,19673
R,Documentary,124,150000000,133382309,256695,310,871,6.9,2.35,34817
R,Documentary,118,50000000,84244877,375456,310,292,7.4,2.39,57426
R,Drama,99,150000000,83640426,152826,310,253,5.8,1.85,16184
R,Drama,87,1800000,40990055,41509,311,300,5.6,1.85,1958
R,Drama,151,225000000,423032628,522040,313,1832,7.3,2.35,48486
R,Drama,105,60000000,50549107,99035,313,289,6.2,2.35,1411
R,Drama,114,25000000,71975611,209396,314,580,6.8,2.35,214
R,Drama,150,140000000,65007045,128682,314,657,6.1,2.35,26490
R,Drama,150,140000000,65007045,128694,314,657,6.1,2.35,26489
R,Drama,129,50000000,32741596,80140,315,323,6.5,2.35,14344
R,Drama,111,58000000,90356857,238916,315,328,7.1,2.35,24928
R,Drama,124,60000000,56443482,75329,315,256,6.6,1.85,75793
R,Drama,98,100000000,81557479,149947,316,326,6.8,2.35,25780
R,Drama,140,25000000,13651662,332276,317,514,8.2,2.35,29692
R,Drama,102,150000000,227946274,343648,318,590,6.4,2.35,21584
R,Drama,106,5000000,83574831,109214,318,269,6.6,2.35,2975
R,Drama,131,90000000,39292022,127258,320,351,6.1,2.35,52610
R,Drama,103,100000000,67631157,176598,321,374,6,2.35,55175
R,Drama,103,100000000,67631157,176606,321,374,6,2.35,55175
R,Drama,115,120000000,292298923,185394,322,329,5.5,2.35,59177
R,Drama,115,120000000,292298923,185394,322,329,5.5,2.35,59177
R,Drama,137,65000000,115603980,103589,322,351,7.2,2.35,2938
R,Drama,137,65000000,115603980,103589,322,351,7.2,2.35,2938
R,Drama,122,185000000,130468626,53607,322,432,7.5,2.35,1327
R,Drama,104,150000000,256386216,530870,323,1413,7.2,2.35,13076
R,Drama,106,10000000,14479776,55539,325,147,7,1.85,12418
R,Drama,114,110000000,61656849,184561,326,554,6.7,2.35,12908
R,Drama,133,12000000,124868837,249688,326,548,7.8,1.85,10565
R,Drama,127,110000000,85463309,254841,327,426,7.1,2.35,22254
R,Drama,132,66000000,43568507,136954,327,346,6.5,2.35,7081
R,Drama,192,94000000,377019252,1215718,328,3189,8.9,2.35,6434
R,Drama,115,110000000,227137090,491077,329,820,8.1,2.35,17369
R,Drama,138,150000000,292000866,355137,329,1108,7.5,2.35,33433
R,Drama,101,110000000,118311368,245621,330,514,6.4,2.35,12406
R,Drama,95,7500000,32391374,376600,331,494,7.7,2.35,54075
R,Drama,105,13000000,29959436,82327,331,350,6.4,2.35,12894
R,Drama,104,210000000,234360014,383427,334,1912,6.8,2.35,21714
R,Drama,103,19900000,252652,54104,337,199,7,1.85,44
R,Drama,114,195000000,65171860,106416,338,205,6.3,2.35,1766
R,Drama,131,150000000,73103784,164238,339,434,6.4,2.35,18204
R,Drama,130,40000000,53082743,844052,341,1100,8.5,2.35,63986
R,Drama,132,125000000,209805005,284792,342,366,7.3,2.35,55345
R,Drama,156,200000000,105219735,211765,343,546,6.7,2.35,3244
R,Drama,128,45000000,15523168,132423,343,349,7.2,2.35,2507
R,Drama,106,125000000,163192114,229679,344,637,5.8,2.35,18003
R,Drama,106,125000000,163192114,229687,344,637,5.8,2.35,18003
R,Drama,120,85000000,75754670,208422,345,342,7,1.85,3632
R,Drama,106,9000000,6262942,59545,346,312,6.9,2.35,0
R,Drama,101,125000000,190871240,167085,348,491,5.9,2.35,2690
R,Drama,101,125000000,190871240,167089,348,491,5.9,2.35,2690
R,Drama,113,30000000,61094903,210542,349,332,6.9,2.35,17152
R,Drama,113,30000000,61094903,210548,349,332,6.9,2.35,17151
R,Drama,100,130000000,60522097,158720,349,744,4.9,2.35,14168
R,Drama,122,37000000,191449475,348007,350,1535,5.2,2.35,44060
R,Drama,122,37000000,191449475,348010,350,1535,5.2,2.35,44061
R,Drama,119,150000000,179883016,361924,350,641,6.7,2.35,40054
R,Drama,122,130000000,122512052,146352,351,288,5.8,2.35,31958
R,Drama,111,11000000,38317535,73249,351,212,7.5,1.85,995
R,Drama,129,110000000,134520804,336235,354,782,7.2,2.35,13961
R,Drama,135,150000000,134518390,326286,354,643,6.8,2.35,5811
R,Drama,123,500000,7098492,151812,354,264,8.4,1.85,2501
R,Drama,98,12000000,37707719,76094,354,233,7.6,1.85,2376
R,Drama,116,70000000,83552429,154955,355,800,5.8,2.35,4001
R,Drama,119,100000000,23014504,172707,355,462,6.3,2.35,54031
R,Drama,98,45000000,139852971,238671,358,461,6.3,2.35,16410
R,Drama,114,110000000,155181732,147497,358,499,6.1,2.35,16718
R,Drama,140,113000000,380262555,520104,359,3286,7.6,2.35,44042
R,Drama,106,50000000,91439400,200647,359,384,7,2.35,16967
R,Drama,109,40000000,37553932,304318,360,463,6.7,2.35,34011
R,Drama,136,75000000,38509342,61995,360,356,5.9,2.35,712
R,Drama,121,55000000,43247140,134625,361,265,7.1,2.35,2131
R,Drama,166,150000000,127490802,459346,362,822,7.8,2.35,13333
R,Drama,116,75000000,45434443,175960,362,360,7.3,2.35,15735
R,Drama,102,13000000,17738570,351274,364,457,8,1.85,13631
R,Drama,128,20000000,52066000,61114,364,212,7.5,2.35,3869
R,Drama,150,200000000,402076689,323207,366,1439,6,2.35,3218
R,Drama,158,200000000,166112167,283418,367,1055,5.8,2.35,2144
R,Drama,130,10000000,21589307,135286,368,261,7.4,2.35,13960
R,Drama,100,120000000,56114221,110486,369,695,4.3,2.35,1261
R,Drama,100,120000000,56114221,110486,369,695,4.3,2.35,1261
R,Drama,114,45000000,18996755,145270,371,322,7.6,2.35,7099
R,Drama,118,70000000,78031620,102248,371,403,6.1,2.35,27674
R,Drama,146,25000000,169705587,318955,373,460,8.1,1.85,23227
R,Drama,131,209000000,65173160,202382,377,751,5.9,2.35,26679
R,Drama,165,210000000,245428137,242420,378,918,5.7,2.35,3988
R,Drama,129,125000000,186830669,338635,382,412,7.5,2.35,22403
R,Drama,125,75000000,117698894,447979,384,629,7.3,2.35,13312
R,Drama,127,176000000,47375327,139593,384,720,5.4,2.35,47334
R,Drama,96,7500000,143492840,414335,387,881,7.5,1.85,28817
R,Drama,96,7500000,143492840,414345,387,881,7.5,1.85,28817
R,Drama,130,60000000,80033643,226570,387,448,7,2.35,16385
R,Drama,130,60000000,80033643,226583,387,448,7,2.35,16385
R,Drama,146,66000000,79883359,116159,388,488,7.2,2.35,46726
R,Drama,137,160000000,281666058,166137,389,383,6.6,2.35,81385
R,Drama,156,258000000,336530303,383056,392,1902,6.2,2.35,46055
R,Drama,156,258000000,336530303,383071,392,1902,6.2,2.35,46055
R,Drama,112,60000000,31494270,273921,393,522,7.5,1.85,12687
R,Drama,100,20000000,71588220,134869,393,304,6.2,1.85,1949
R,Drama,144,150000000,318759914,513158,396,1782,7.1,2.35,2333
R,Drama,144,178000000,154985087,148379,396,622,7.3,2.35,49684
R,Drama,99,30000000,42057340,158354,397,691,6.6,2.35,5642
R,Drama,144,150000000,167007184,470483,400,2301,8,2.35,9125
R,Drama,144,150000000,167007184,470501,400,2301,8,2.35,9125
R,Drama,116,132000000,234277056,334345,401,2741,6.5,1.85,12758
R,Drama,106,200000000,168368427,330784,403,1243,6.7,2.35,2023
R,Drama,123,125000000,337103873,305008,403,591,6.7,2.35,81385
R,Drama,125,35000000,83299761,117719,405,306,7.5,2.35,19809
R,Drama,104,15000000,71897215,126893,411,440,7.3,2.35,14504
R,Drama,106,50200000,62453315,200035,413,407,7.1,1.85,14607
R,Drama,89,12000000,64572496,204327,414,471,7.1,1.85,2054
R,Drama,128,90000000,209019489,477300,415,621,7.6,1.85,23996
R,Drama,98,18000000,33404871,150082,415,384,7.3,2.35,1353
R,Drama,132,170000000,155111815,228554,416,710,6.1,2.35,72881
R,Drama,111,30000000,40247512,159198,417,438,6.8,2.35,257
R,Drama,123,175000000,161087183,118992,418,971,6.9,2.35,11287
R,Drama,133,50000000,75605492,283563,419,312,7.6,1.85,53094
R,Drama,123,15000000,35887263,265507,419,388,7.7,2.35,14100
R,Drama,118,200000000,125320003,286095,422,974,6.6,2.35,27468
R,Drama,164,250000000,255108370,354228,422,802,7.5,2.35,9152
R,Drama,106,22000000,29997095,60926,423,302,6.4,1.85,38494
R,Drama,140,190000000,350034110,278232,424,657,7.2,2.35,79150
R,Drama,154,195000000,352358779,326180,428,899,6.3,2.35,2593
R,Drama,133,145000000,209364921,365104,432,512,7.4,2.35,21768
R,Drama,169,209000000,200069408,240396,434,2367,6.1,2.35,29991
R,Drama,138,125000000,101160529,200022,434,1240,5.8,1.85,32355
R,Drama,128,82000000,36381716,197584,435,918,6.1,2.35,7067
R,Drama,123,200000000,116593191,223393,436,550,5.6,2.35,17657
R,Drama,106,60000000,75638743,180479,436,411,6.6,1.85,13634
R,Drama,135,125000000,113165635,229823,436,504,6.7,2.35,12175
R,Drama,133,35000000,109712885,146708,437,362,7.7,2.35,15106
R,Drama,138,120000000,132550960,328067,440,533,6.7,2.35,23755
R,Drama,103,1500000,53991137,202800,445,752,6.8,2.35,3030
R,Drama,201,207000000,218051260,316018,446,2618,7.2,2.35,7123
R,Drama,201,207000000,218051260,316020,446,2618,7.2,2.35,7122
R,Drama,201,207000000,218051260,316027,446,2618,7.2,2.35,7122
R,Drama,119,120000000,98780042,136019,447,443,5.8,2.35,13391
R,Drama,127,8900000,225377,70382,447,190,7.9,1.85,1557
R,Drama,136,250000000,241063875,370704,448,484,6.7,2.35,54083
R,Drama,150,215000000,89289910,181792,450,711,6.5,2.35,45757
R,Drama,106,225000000,179020854,268154,451,341,6.8,1.85,12572
R,Drama,98,35000000,66359959,184641,452,326,6.9,2.35,337
R,Drama,124,200000000,312057433,522371,453,723,7,2.35,48638
R,Drama,114,14000000,91121452,467613,454,608,8.1,2.35,20295
R,Drama,85,25000000,80034302,296787,459,2192,7,1.85,3958
R,Drama,139,85000000,150832203,341058,459,713,6.7,2.35,22226
R,Drama,142,40000000,72306065,178118,459,355,7.6,2.35,16944
R,Drama,95,17000000,54322273,139749,462,509,6.4,2.35,11946
R,Drama,132,263700000,73058679,212204,462,738,6.6,2.35,1873
R,Drama,116,144000000,118099659,69757,464,1211,5.5,2.35,2097
R,Drama,116,144000000,118099659,69790,464,1211,5.5,2.35,2097
R,Drama,131,150000000,195000874,232187,465,440,7.4,2.35,21840
R,Drama,122,185000000,317011114,333847,470,2054,6.2,2.35,14959
R,Drama,126,155000000,89732035,188457,474,867,6.6,2.35,38873
R,Drama,128,150000000,205343774,980946,478,2685,8.3,2.35,59558
R,Drama,126,140000000,318298180,696338,486,1055,7.9,2.35,39252
R,Drama,112,170000000,206360018,414070,486,532,7.1,2.35,59803
R,Drama,94,17000000,56816662,301149,487,509,7.7,1.85,1289
R,Drama,94,16000000,45507053,237848,487,377,7.8,1.85,27911
R,Drama,158,61000000,148775460,243834,488,845,7.6,1.85,46204
R,Drama,143,105000000,144812796,362912,490,753,7.3,2.35,29770
R,Drama,143,105000000,144812796,362933,490,753,7.3,2.35,29769
R,Drama,134,55000000,107100855,323353,491,527,7.9,2.35,16281
R,Drama,117,100000000,58607007,182899,492,630,6.2,2.35,14161
R,Drama,117,100000000,58607007,182910,492,630,6.2,2.35,14160
R,Drama,110,38000000,171031347,240962,493,724,7.7,2.35,25964
R,Drama,142,200000000,202853933,321227,495,1067,6.7,2.35,28631
R,Drama,132,160000000,146405371,518537,500,698,7.8,2.35,50983
R,Drama,146,130000000,424645577,498397,502,706,7.6,2.35,49355
R,Drama,186,225000000,258355354,483540,509,951,7.9,2.35,9152
R,Drama,124,140000000,176636816,508818,510,679,6.9,2.35,19761
R,Drama,115,150000000,181015141,536314,516,738,7,2.35,60059
R,Drama,147,250000000,407197282,272670,516,1022,8.2,2.35,64798
R,Drama,117,130000000,180191634,313866,517,549,7.4,1.85,5730
R,Drama,127,150000000,257704099,504419,518,1559,8,2.35,39284
R,Drama,130,170000000,208543795,317542,521,620,7.6,1.85,14363
R,Drama,93,32000000,54696902,379462,522,571,7.5,1.85,16034
R,Drama,113,100000000,79711678,199039,526,479,6.2,1.85,80849
R,Drama,105,93000000,176740650,403836,529,646,7.6,2.35,13118
R,Drama,150,65000000,182204440,197412,538,720,7.4,2.35,25517
R,Drama,112,50000000,126975169,287822,539,849,7.1,2.35,3388
R,Drama,124,120000000,89021735,387436,539,892,7,2.35,22004
R,Drama,149,200000000,233914986,514125,539,752,8,2.35,91434
R,Drama,120,40000000,96917897,479453,556,696,7.7,2.35,10555
R,Drama,151,108000000,228430993,472488,568,1023,8.1,2.35,14831
R,Drama,131,190000000,101785482,381148,575,1106,7,1.85,19166
R,Drama,100,15000000,44667095,190030,576,583,8,1.33,4606
R,Drama,136,170000000,259746958,496749,576,742,7.8,2.35,36188
R,Drama,139,32000000,13303319,136367,584,975,6.7,1.85,13021
R,Drama,113,178000000,100189501,431620,585,741,7.9,2.35,12652
R,Drama,132,190000000,228756232,395573,590,1171,7.8,2.35,21411
R,Drama,153,230000000,262030663,451803,599,1225,7,2.35,28489
R,Drama,148,245000000,200074175,275868,602,994,6.8,2.35,11700
R,Drama,195,200000000,408992272,557489,608,1187,7.2,2.35,30426
R,Drama,141,250000000,458991599,462669,635,1117,7.5,2.35,92000
R,Drama,148,160000000,292568851,1468200,642,2803,8.8,2.35,81115
R,Drama,124,150000000,652177271,418214,644,1290,7,2,8458
R,Drama,152,185000000,533316061,1676169,645,4667,9,2.35,57802
R,Drama,121,170000000,333130696,682155,653,1097,8.1,2.35,32438
R,Drama,123,190000000,202351611,465019,654,995,7,2.35,32392
R,Drama,93,1800000,12784397,70336,663,269,7.3,1.85,2658
R,Drama,142,78000000,407999255,701607,673,1959,7.3,2.35,49942
R,Drama,183,250000000,330249062,371639,673,3018,6.9,2.35,24450
R,Drama,173,220000000,623279547,995415,703,1722,8.1,1.85,87697
R,Drama,173,220000000,623279547,995415,703,1722,8.1,1.85,87697
R,Drama,169,165000000,187991439,928227,712,2725,8.6,2.35,31488
R,Drama,178,237000000,760505847,886204,723,3054,7.9,1.78,4834
R,Drama,143,225000000,291021565,548573,733,2536,7.2,2.35,20495
R,Drama,91,100000000,274084951,582917,738,1885,7.8,2.35,87
R,Drama,143,200000000,304360277,522030,750,1498,7.8,2.35,2039
R,Drama,143,200000000,304360277,522048,750,1498,7.8,2.35,2039
R,Drama,164,250000000,448130642,1144337,813,2701,8.5,2.35,106759
R,Drama,92,400000,425899,1123,4,31,5.1,1.78,168
R,Drama,95,825000,15278,1742,16,158,5.6,1.85,1185
R,Drama,120,24000000,42880,2919,16,50,5.1,1.85,23769
R,Drama,90,6000000,399611,1245,16,29,5.7,1.85,2370
R,Drama,110,3500000,2848578,3942,19,65,6.3,1.78,1567
R,Drama,101,20000000,375474,2613,21,46,6.2,2.35,20354
R,Drama,86,11400000,13751,813,24,6,6.6,1.85,299
R,Drama,97,9000000,883887,1201,26,14,6.2,2.35,1426
R,Drama,113,7000000,4720371,3203,27,85,6.5,1.85,11116
R,Drama,90,5000000,124720,1560,27,15,7.3,1.85,4987
R,Drama,118,20000000,2246000,2302,27,20,7,2.35,3384
R,Drama,100,25000000,4756,4191,28,32,5.4,2.35,2450
R,Drama,82,5000000,9628751,5164,29,65,5.9,1.85,315
R,Drama,120,5000000,20773070,4501,29,102,3.4,2.35,1810
R,Drama,87,2500000,33349949,9010,30,199,5.1,1.85,1111
R,Drama,91,1500000,119841,2419,31,55,6.5,1.85,3901
R,Drama,111,100000,10174663,12399,31,382,6.7,1.85,916
R,Drama,91,1000000,287761,2482,31,16,7.6,1.85,86
R,Drama,88,20000000,9109322,25371,32,129,1.9,2.35,1343
R,Drama,76,3000000,13684949,4564,33,43,5.9,1.85,3752
R,Drama,74,10000000,6491350,1231,33,26,5.8,1.85,5139
R,Drama,123,20000000,13391174,5796,36,177,6.3,2.35,908
R,Drama,91,12000000,17292381,5794,37,69,5.3,1.85,4551
R,Drama,95,22000000,13555988,7242,38,38,5.7,1.85,2216
R,Drama,85,25000000,39880476,12218,38,33,5.2,2.35,2908
R,Drama,100,12000000,860002,6454,38,43,7.3,1.85,1579
R,Drama,99,30000000,51432423,15074,39,72,5.1,1.85,3679
R,Drama,93,17500000,7017178,1633,40,17,4.4,2.35,1373
R,Drama,94,40000000,511920,2458,41,26,4.4,1.85,2449
R,Drama,118,12500000,1089445,2676,41,33,7,2.35,4270
R,Drama,89,13000000,60008303,9285,42,91,4.9,1.85,2241
R,Drama,90,1100,85222,4285,43,84,6.6,1.85,163
R,Drama,80,25000000,39399750,5674,45,35,5.6,2.35,3017
R,Drama,85,16000000,4356743,3662,46,79,4.1,1.85,2446
R,Drama,103,15000000,10411980,22649,46,212,5.9,2.35,4676
R,Drama,95,15000000,20998709,6095,46,76,6.2,2.35,3845
R,Drama,94,23000000,11508423,3174,47,19,5.1,2.35,2453
R,Drama,110,90000000,190562,2508,47,24,4.4,2.35,2728
R,Drama,92,76000000,26000610,16611,49,197,4.1,1.85,28050
R,Drama,91,15000000,8080116,6562,49,66,5.6,1.85,10732
R,Drama,122,500000,33451479,17068,50,215,6.5,1.85,1164
R,Drama,115,15000000,30127963,12596,50,64,6.7,1.85,525
R,Drama,94,35000000,33357476,7392,51,53,5.4,1.85,4194
R,Drama,87,17000000,37566230,3407,52,48,5.1,1.85,2164
R,Drama,89,10000000,8070311,12706,52,75,5.3,1.85,13626
R,Drama,89,6000000,13235267,12339,52,32,2.9,1.85,1752
R,Drama,91,18000000,16702864,8023,54,49,5.2,1.85,18711
R,Drama,107,36000000,42019483,6069,54,33,6.4,1.85,13904
R,Drama,98,38000000,22770864,8433,55,85,5.5,1.85,2765
R,Drama,100,26000000,23222861,11092,55,44,4.5,2.35,3742
R,Drama,80,16000000,40363530,18254,56,307,3.3,1.85,3058
R,Drama,90,60000000,35231365,15517,57,85,3.6,1.85,6299
R,Drama,93,26000000,48114556,9380,59,91,4.3,2.35,4604
R,Drama,90,12000000,4922166,23606,60,304,2.1,1.85,1445
R,Drama,90,13000000,28399192,5663,61,106,5.4,2.35,1483
R,Drama,111,20000000,42652003,18915,61,87,6.8,2.35,2851
R,Drama,83,35000000,11631245,15015,63,113,4.2,1.85,5022
R,Drama,109,13000000,61693523,6276,63,55,6.8,1.85,7833
R,Drama,100,25000000,16247775,23527,65,104,5.5,1.85,4789
R,Drama,94,17000000,42672630,27580,66,172,5.3,2.35,3423
R,Drama,105,20000000,35990505,48095,66,194,5.8,2.35,16400
R,Drama,93,50000000,39177541,20310,66,177,3.5,1.85,14899
R,Drama,93,40000000,652526,20201,66,187,5.1,2.35,15638
R,Drama,104,12000000,18595716,30462,66,150,5.3,1.85,3963
R,Drama,99,35000000,81150692,20219,67,100,5.1,1.85,2916
R,Drama,84,9000000,11860839,5156,67,21,5.4,1.85,4617
R,Drama,93,12000000,25240988,12383,68,50,5.9,1.85,52
R,Drama,94,26000000,36985501,11212,69,94,5.2,1.85,3917
R,Drama,88,15000000,47811275,29008,69,99,5.4,1.85,3707
R,Drama,88,15000000,47811275,29008,69,99,5.4,1.85,3707
R,Drama,90,15000000,19158074,17983,69,127,6.7,2.35,2661
R,Drama,95,20000000,51431160,62861,69,232,5.9,1.85,3092
R,Drama,91,30000000,14018364,17722,70,111,4.8,1.85,3974
R,Drama,92,90000000,85884815,9418,70,53,5,1.85,38450
R,Drama,92,21150000,25590119,19699,71,119,4.8,1.85,1315
R,Drama,77,120000000,64736114,36471,71,69,5.4,1.85,2682
R,Drama,89,60000000,66734992,23476,73,181,4.4,2.35,1233
R,Drama,90,26000000,16647384,8398,73,56,5.1,2.35,4431
R,Drama,94,6000000,6165429,23486,74,249,7.5,2.35,312
R,Drama,109,35000000,52277485,32370,74,196,6.9,1.85,4231
R,Drama,89,15000000,29302097,23408,74,105,4.6,1.85,2167
R,Drama,98,32000000,32701088,10018,75,108,6.9,2.35,1400
R,Drama,95,32000000,82301521,22679,75,149,4.6,1.85,3558
R,Drama,95,57000000,6768055,11148,76,229,4.2,1.85,2260
R,Drama,98,50000000,61112916,14888,76,83,4.4,2.35,24664
R,Drama,89,27000000,38536376,15866,76,83,3.6,1.85,4311
R,Drama,94,30000000,71038190,23473,76,123,4.4,1.85,3552
R,Drama,94,60000000,82569532,42737,77,128,5.4,2.35,20348
R,Drama,86,30000000,10134754,9682,77,38,4.8,1.85,5393
R,Drama,94,84000000,17010646,40751,78,239,2.2,1.85,1195
R,Drama,95,5000000,34099640,16651,79,149,7,1.37,2515
R,Drama,102,26000000,47285499,26755,79,104,5,2.35,3037
R,Drama,111,20000000,5205343,11958,79,39,6.4,2.35,1573
R,Drama,132,10000000,1309849,9395,80,103,7.2,2.35,29177
R,Drama,101,11000000,41227069,162701,80,962,7.4,2.35,2436
R,Drama,95,70000000,13596911,25572,81,123,6.2,2.35,3734
R,Drama,92,60000000,104148781,49486,81,116,5.5,1.85,4050
R,Drama,89,95000000,50802661,58300,82,139,6.9,1.85,3372
R,Drama,111,30000000,41407470,43378,82,292,7.6,1.85,9638
R,Drama,86,45000000,25200412,16580,82,55,5.4,1.85,3423
R,Drama,104,8000000,10106233,12702,83,32,5.4,1.85,5190
R,Drama,89,40000000,57011847,20615,83,44,5.9,2.35,3361
